binding_site_name,enzyme_name,binding_site_ranking,mainclass,subclass,subsubclass,designation,atoms,dataset,dates,centers,uniq_fold,uniq_sub,uniq_subsub,uniq_designation
1,TopM_B0JVQ9,1,4,2,1,109,451,2021,16/10/2006,"(66.303, 48.298, 71.958)",452,57,267,199
1,TopM_A6V7A8,1,4,2,1,109,465,2021,16/10/2006,"(96.599, 64.33, 47.588)",372,57,267,199
1,TopM_Q8XBK5,1,4,2,1,32,355,2021,17/10/2006,"(30.78, 43.996, 14.555)",3825,57,267,45
1,TopM_Q0TD44,1,4,2,1,32,366,2021,17/10/2006,"(28.039, 43.85, 13.35)",3825,57,267,45
1,TopM_Q4JC35,1,4,1,2,55,642,2021,10/11/2006,"(4.839, 76.08, 41.949)",3672,34,241,318
1,TopM_Q59671,1,4,2,2,2,491,2021,24/11/2006,"(10.681, 5.284, 22.156)",4034,57,102,2131
1,TopM_Q50140,1,4,1,1,20,570,2021,28/11/2006,"(21.042, -20.128, 59.116)",1627,34,94,1693
1,TopM_Q9X5M1,1,4,1,1,20,565,2021,28/11/2006,"(17.605, -18.797, 51.305)",1627,34,94,1693
1,TopM_Q57851,1,4,1,2,25,656,2021,05/01/2007,"(-1.115, 1.871, 15.694)",4125,34,241,2283
1,TopM_Q71EW5,1,4,2,1,112,614,2021,15/01/2007,"(49.676, 102.776, 29.759)",4192,57,267,569
1,TopM_Q9KWS3,1,4,1,1,77,683,2021,07/02/2007,"(37.784, -48.957, 42.361)",5177,34,94,2026
1,TopM_P42270,1,4,2,1,163,653,2021,07/02/2007,"(14.114, -32.747, 28.145)",5302,57,267,2193
1,TopM_P40149,1,4,1,1,8,606,2021,26/02/2007,"(50.897, 10.675, 71.71)",1692,34,94,1153
1,TopM_O66667,1,4,1,1,37,541,2021,16/03/2007,"(60.394, 47.531, 28.393)",553,34,94,1847
1,TopM_P14223,1,4,1,2,13,555,2021,29/03/2007,"(-13.686, -45.838, -42.534)",790,34,241,3003
1,TopM_Q7KQL9,1,4,1,2,13,512,2021,29/03/2007,"(-21.514, -38.504, -41.912)",790,34,241,3003
1,TopM_Q638R8,1,4,1,1,17,197,2021,30/03/2007,"(30.698, 2.739, 14.775)",3013,34,94,356
1,TopM_O66856,1,4,3,2,2,399,2021,05/04/2007,"(-19.085, -45.998, -22.073)",3461,53,35,2282
1,TopM_Q2FFI7,1,4,3,2,2,406,2021,05/04/2007,"(-31.342, -51.445, -6.495)",3461,53,35,2282
1,TopM_Q2G2S0,1,4,3,2,2,400,2021,05/04/2007,"(-33.212, -81.166, 2.798)",3461,53,35,2282
1,TopM_Q8K9A7,1,4,2,2,n1,575,2021,13/04/2007,"(-13.269, 40.248, 43.931)",1643,57,102,2675
1,TopM_P0A935,1,4,2,2,n1,567,2021,13/04/2007,"(-8.702, 49.451, -26.594)",1643,57,102,2675
1,TopM_P50846,1,4,1,2,16,453,2021,19/04/2007,"(21.3, 21.76, 37.066)",2593,34,241,2404
1,TopM_Q9V1F9,1,4,1,3,44,585,2021,23/04/2007,"(17.778, 36.585, 55.259)",3815,34,174,344
1,TopM_P51853,1,4,1,2,38,608,2021,23/04/2007,"(37.14, -11.641, 11.934)",5013,34,241,1729
1,TopM_Q7UU80,1,4,6,1,12,489,2021,23/04/2007,"(30.868, -5.351, -57.58)",4070,45,222,1501
1,TopM_O59412,1,4,1,3,44,592,2021,23/04/2007,"(17.851, 37.363, 54.277)",3815,34,174,344
1,TopM_Q97UA0,1,4,2,1,141,674,2021,24/05/2007,"(32.788, 37.106, 42.26)",4895,57,267,38
1,TopM_C7S340,1,4,2,2,21,110,2021,24/05/2007,"(60.402, 41.447, -7.512)",667,57,102,336
1,TopM_Q8A2I1,1,4,2,2,21,230,2021,24/05/2007,"(73.741, 32.272, -51.943)",667,57,102,336
1,TopM_D4GP28,1,4,2,1,141,686,2021,24/05/2007,"(12.642, 9.363, 41.2)",706,57,267,38
1,TopM_C5G6D7,1,4,2,2,21,257,2021,24/05/2007,"(51.301, -16.338, -75.151)",667,57,102,336
1,TopM_P0AFI0,1,4,1,1,8,538,2021,26/05/2007,"(62.769, 22.921, 48.923)",1692,34,94,1153
1,TopM_P0AFI1,1,4,1,1,8,573,2021,26/05/2007,"(32.486, 10.947, -15.847)",1692,34,94,1153
1,TopM_Q9HF68,1,4,1,1,23,563,2021,19/06/2007,"(21.93, -1.492, 16.896)",1483,34,94,1034
1,TopM_Q4VWW3,1,4,1,1,23,548,2021,19/06/2007,"(44.17, 0.229, 1.39)",1483,34,94,1034
1,TopM_Q1E9A1,1,4,1,1,23,554,2021,19/06/2007,"(33.314, -3.625, 2.757)",1483,34,94,1034
1,TopM_A4T6G3,1,4,2,1,51,625,2021,17/07/2007,"(12.658, 34.46, 19.203)",2001,57,267,3002
1,TopM_A1TGX7,1,4,2,1,51,600,2021,17/07/2007,"(16.68, 38.359, 33.999)",2001,57,267,3002
1,TopM_Q6BF16,1,4,1,2,21,477,2021,02/08/2007,"(14.3, -1.47, 14.063)",4091,34,241,1755
1,TopM_A0PLU7,1,4,2,1,113,601,2021,08/08/2007,"(-15.39, -8.052, -23.445)",497,57,267,225
1,TopM_B2HRP4,1,4,2,1,113,609,2021,08/08/2007,"(-24.243, -6.272, -21.759)",497,57,267,225
1,TopM_Q9CBB2,1,4,2,1,113,629,2021,08/08/2007,"(-57.15, -41.836, -22.674)",497,57,267,225
1,TopM_Q988D0,1,4,1,1,51,522,2021,17/08/2007,"(17.427, 13.393, 25.044)",4907,34,94,1009
1,TopM_B5XZ54,1,4,1,2,19,683,2021,24/08/2007,"(-19.343, -96.118, 108.244)",552,34,241,2953
1,TopM_A6TGA6,1,4,1,2,19,561,2021,24/08/2007,"(-21.108, -81.557, 98.938)",552,34,241,2953
1,TopM_A4WG94,1,4,1,2,19,514,2021,24/08/2007,"(-0.224, -117.264, 117.928)",552,34,241,2953
1,TopM_Q704D1,1,4,1,2,14,680,2021,12/09/2007,"(79.081, 23.93, 40.371)",3672,34,241,2043
1,TopM_O27543,1,4,1,99,12,505,2021,12/10/2007,"(20.716, 0.175, -15.755)",4038,34,5,42
1,TopM_Q8R238,1,4,3,1,17,729,2021,16/10/2007,"(-41.145, 16.839, 24.08)",4846,53,212,2933
1,TopM_Q96GA7,1,4,3,1,19,714,2021,16/10/2007,"(32.587, -1.314, 175.713)",4846,53,212,590
1,TopM_Q07L14,1,4,1,1,112,539,2021,01/11/2007,"(46.279, 0.856, 23.762)",3203,34,94,2687
1,TopM_Q9ALN8,1,4,2,1,164,569,2021,09/11/2007,"(29.507, 41.365, 4.801)",699,57,267,1425
1,TopM_Q5ZXD1,1,4,3,2,2,403,2021,28/11/2007,"(-6.941, 38.675, -6.443)",3765,53,35,2282
1,TopM_A5IGB3,1,4,3,2,2,403,2021,28/11/2007,"(-12.133, 26.07, -20.283)",3765,53,35,2282
1,TopM_Q54J34,1,4,3,2,2,412,2021,28/11/2007,"(-5.801, 16.572, -21.762)",3765,53,35,2282
1,TopM_Q81N49,1,4,1,1,17,546,2021,12/02/2008,"(23.587, 6.292, -5.199)",3013,34,94,356
1,TopM_Q734S7,1,4,1,1,17,171,2021,12/02/2008,"(-25.372, -2.059, 50.113)",3013,34,94,356
1,TopM_B8F6Y7,1,4,2,1,44,683,2021,26/03/2008,"(8.654, 43.964, 64.233)",3242,57,267,2600
1,TopM_Q0I5A5,1,4,2,1,44,684,2021,26/03/2008,"(12.982, 71.877, 54.021)",3242,57,267,2600
1,TopM_B0URJ9,1,4,2,1,44,683,2021,26/03/2008,"(8.122, 66.001, 62.171)",3242,57,267,2600
1,TopM_O75223,1,4,3,2,9,702,2021,08/04/2008,"(-2.966, 89.933, 1.477)",4992,53,35,1054
1,TopM_Q9D7X8,1,4,3,2,9,705,2021,08/04/2008,"(10.909, 96.054, 0.005)",4992,53,35,1054
1,TopM_Q32LE4,1,4,3,2,9,686,2021,08/04/2008,"(0.382, 88.435, 2.142)",4992,53,35,1054
1,TopM_Q5HMC3,1,4,2,1,59,362,2021,01/05/2008,"(20.182, 56.8, 31.87)",3910,57,267,2474
1,TopM_B9DMG5,1,4,2,1,59,407,2021,01/05/2008,"(19.643, -9.988, 20.283)",3910,57,267,2474
1,TopM_P00650,1,4,6,1,24,341,2021,16/05/2008,"(81.288, -26.345, 32.667)",1518,45,222,64
1,TopM_Q6Z6L1,1,4,2,1,92,608,2021,29/05/2008,"(-1.35, 18.024, -7.313)",4179,57,267,944
1,TopM_Q7Y0C8,1,4,2,1,92,641,2021,29/05/2008,"(23.625, 23.984, 26.357)",4179,57,267,944
1,TopM_Q6Z6K9,1,4,2,1,92,580,2021,29/05/2008,"(22.383, 14.944, 21.513)",4179,57,267,944
1,TopM_Q81RQ4,1,4,2,1,118,688,2021,23/07/2008,"(61.617, 67.942, 1.683)",4330,57,267,1428
1,TopM_P80287,1,4,6,1,18,317,2021,25/07/2008,"(6.429, -7.115, 10.436)",2026,45,222,1718
1,TopM_P36007,1,4,3,1,16,726,2021,29/07/2008,"(-11.976, -1.423, 18.703)",1239,53,212,2731
1,TopM_Q9CBM9,1,4,4,1,13,570,2021,30/07/2008,"(-7.996, 23.086, 11.01)",4980,0,124,2951
1,TopM_P9WQ82,1,4,4,1,13,552,2021,30/07/2008,"(5.269, 75.194, 45.582)",4980,0,124,2951
1,TopM_P9WQ83,1,4,4,1,13,551,2021,30/07/2008,"(46.189, 107.473, 59.289)",4980,0,124,2951
1,TopM_P08954,1,4,6,1,13,639,2021,24/08/2008,"(3.737, 80.578, 39.24)",2513,45,222,2870
1,TopM_O59791,1,4,3,1,17,706,2021,25/08/2008,"(-4.517, 0.219, 19.369)",1239,53,212,2933
1,TopM_P74193,1,4,2,3,1,548,2021,11/09/2008,"(-25.899, 1.103, 39.018)",3985,57,181,2585
1,TopM_Q05115,1,4,1,1,76,661,2021,17/09/2008,"(22.546, 18.521, 151.693)",3154,34,94,483
1,TopM_P53615,1,4,2,1,1,452,2021,22/10/2008,"(30.546, -27.816, 31.603)",2651,57,267,46
1,TopM_O31527,1,4,2,2,24,564,2021,28/10/2008,"(51.579, 16.555, 40.984)",1100,57,102,3037
1,TopM_O31526,1,4,2,2,23,795,2021,28/10/2008,"(33.353, 16.017, 57.796)",1100,57,102,521
1,TopM_Q41348,1,4,3,3,6,450,2021,30/11/2008,"(88.671, 32.695, 53.697)",4364,53,25,853
1,TopM_Q8R689,1,4,2,99,-,206,2021,09/12/2008,"(10.326, 19.014, 28.065)",3666,57,26,899
1,TopM_O29876,1,4,2,99,-,203,2021,09/12/2008,"(19.691, 21.264, 30.467)",1077,57,26,899
1,TopM_O66612,1,4,2,99,-,676,2021,09/12/2008,"(9.47, 24.625, 49.101)",1077,57,26,899
1,TopM_Q4J929,1,4,2,99,-,289,2021,09/12/2008,"(-53.948, -23.514, -4.72)",3666,57,26,899
1,TopM_Q972A8,1,4,2,99,-,736,2021,09/12/2008,"(-53.35, 1.476, -2.224)",3666,57,26,899
1,TopM_O48652,1,4,1,99,13,631,2021,21/01/2009,"(34.635, 22.192, 20.378)",5270,34,5,2533
1,TopM_P69908,1,4,1,1,15,604,2021,23/01/2009,"(-44.416, -23.599, 2.163)",2785,34,94,325
1,TopM_P82604,1,4,99,1,7,674,2021,26/03/2009,"(-20.191, 16.474, 2.137)",2897,33,221,265
1,TopM_P22830,1,4,99,1,1,534,2021,06/05/2009,"(-5.04, 26.604, 69.691)",2047,33,221,980
1,TopM_Q3YA36,1,4,99,1,1,553,2021,06/05/2009,"(-4.666, 29.609, 70.552)",2047,33,221,980
1,TopM_Q54IA8,1,4,99,1,1,561,2021,06/05/2009,"(-7.85, 28.246, 71.372)",2047,33,221,980
1,TopM_P21219,1,4,2,1,84,507,2021,17/05/2009,"(6.448, -25.97, -11.233)",2003,57,267,950
1,TopM_Q4KM86,1,4,3,2,8,640,2021,30/06/2009,"(2.418, 0.076, 5.509)",3271,53,35,1673
1,TopM_G1XU02,1,4,1,1,52,728,2021,03/08/2009,"(39.028, -23.237, 106.184)",818,34,94,2697
1,TopM_Q3BSV4,1,4,2,1,96,310,2021,10/09/2009,"(37.896, -15.87, 39.865)",3552,57,267,941
1,TopM_Q4UUW5,1,4,2,1,96,199,2021,10/09/2009,"(22.54, 2.373, 39.402)",3552,57,267,941
1,TopM_A1TND7,1,4,2,1,96,246,2021,10/09/2009,"(21.357, 21.403, -0.887)",253,57,267,941
1,TopM_Q82M02,1,4,2,1,96,218,2021,10/09/2009,"(27.525, 16.119, 46.907)",1361,57,267,941
1,TopM_B2IVV2,1,4,2,1,96,161,2021,10/09/2009,"(58.359, 0.302, 57.389)",3572,57,267,941
1,TopM_Q3MA60,1,4,2,1,96,348,2021,10/09/2009,"(53.683, 11.519, 56.901)",3572,57,267,941
1,TopM_O86722,1,4,2,1,96,218,2021,10/09/2009,"(26.077, 25.723, 50.344)",1361,57,267,941
1,TopM_Q0VFX9,1,4,3,2,8,692,2021,15/09/2009,"(0.062, -2.386, 11.195)",3271,53,35,1673
1,TopM_A0JMM9,1,4,3,2,8,678,2021,15/09/2009,"(0.438, -3.575, 11.433)",3271,53,35,1673
1,TopM_O66626,1,4,1,2,50,434,2021,21/09/2009,"(51.886, 44.153, 44.467)",1269,34,241,1975
1,TopM_P00921,1,4,2,1,1,581,2021,01/10/2009,"(0.309, 12.761, 16.571)",97,57,267,46
1,TopM_P00922,1,4,2,1,1,564,2021,01/10/2009,"(20.893, -15.256, 35.372)",97,57,267,46
1,TopM_Q1QWP1,1,4,4,1,24,403,2021,04/10/2009,"(-12.155, -13.329, 46.013)",3396,0,124,1238
1,TopM_Q58Y44,1,4,4,1,24,158,2021,04/10/2009,"(-36.388, 9.761, 53.622)",3855,0,124,1238
1,TopM_Q9KBI9,1,4,1,1,17,142,2021,05/10/2009,"(34.347, 49.685, 126.177)",5155,34,94,356
1,TopM_P51845,1,4,1,1,1,570,2021,15/10/2009,"(-9.825, -39.779, -73.474)",2612,34,94,1010
1,TopM_Q05326,1,4,1,1,1,114,2021,15/10/2009,"(-29.05, -39.339, -68.439)",3158,34,94,1010
1,TopM_Q05327,1,4,1,1,1,507,2021,15/10/2009,"(-15.871, -36.056, -71.638)",3159,34,94,1010
1,TopM_P51851,1,4,1,1,1,581,2021,15/10/2009,"(-10.935, -13.857, -84.062)",2613,34,94,1010
1,TopM_Q54XZ0,1,4,2,1,119,599,2021,30/10/2009,"(14.858, 30.129, -1.592)",3778,57,267,2094
1,TopM_Q9JLI6,1,4,4,1,16,589,2021,09/11/2009,"(11.309, 59.282, 16.834)",1074,0,124,1125
1,TopM_Q96I15,1,4,4,1,16,603,2021,09/11/2009,"(9.615, 58.755, 16.958)",1074,0,124,1125
1,TopM_A2VDS1,1,4,4,1,16,603,2021,09/11/2009,"(13.511, 50.586, 13.28)",1074,0,124,1125
1,TopM_Q5M558,1,4,2,1,10,591,2021,05/01/2010,"(23.677, -17.977, 15.131)",3943,57,267,2357
1,TopM_Q5M0M2,1,4,2,1,10,606,2021,05/01/2010,"(21.871, -20.943, 12.886)",3943,57,267,2357
1,TopM_A3CNV9,1,4,2,1,10,613,2021,05/01/2010,"(26.922, -19.199, 14.263)",3943,57,267,2357
1,TopM_C9K1X5,1,4,2,3,146,658,2021,19/01/2010,"(10.457, -87.455, 143.344)",670,57,181,2758
1,TopM_Q9K499,1,4,2,3,37,698,2021,19/01/2010,"(3.864, -12.229, 15.344)",5149,57,181,2113
1,TopM_Q9K9H0,1,4,1,3,1,576,2021,19/01/2010,"(-10.436, -2.347, 32.02)",5152,34,174,2680
1,TopM_Q8TY77,1,4,99,1,3,371,2021,26/02/2010,"(46.95, 40.502, 8.456)",3836,33,221,896
1,TopM_Q58380,1,4,99,1,3,230,2021,26/02/2010,"(50.792, 47.108, 4.301)",3836,33,221,896
1,TopM_Q9AEM9,1,4,1,2,22,394,2021,22/04/2010,"(35.252, 69.607, 6.694)",4786,34,241,36
1,TopM_P13703,1,4,1,3,4,635,2021,24/04/2010,"(60.628, 31.452, 42.44)",1848,34,174,2810
1,TopM_A9WGE2,1,4,1,3,46,689,2021,24/04/2010,"(16.998, -35.464, 14.375)",1848,34,174,2022
1,TopM_P30046,1,4,1,1,84,427,2021,27/04/2010,"(23.27, 57.728, 13.464)",344,34,94,2168
1,TopM_O35215,1,4,1,1,84,440,2021,27/04/2010,"(23.31, 52.922, 11.146)",344,34,94,2168
1,TopM_A5PK65,1,4,1,1,84,574,2021,27/04/2010,"(23.674, 48.979, 18.01)",344,34,94,2168
1,TopM_Q937F6,1,4,1,2,9,423,2021,10/05/2010,"(39.985, 74.117, 4.197)",4786,34,241,816
1,TopM_O81160,1,4,1,1,19,565,2021,18/05/2010,"(10.117, 40.456, 58.221)",1343,34,94,641
1,TopM_O15527,1,4,2,99,-,702,2021,16/06/2010,"(24.284, 22.258, 27.391)",965,57,26,899
1,TopM_O70249,1,4,2,99,-,714,2021,16/06/2010,"(21.219, 22.453, 28.131)",965,57,26,899
1,TopM_O08760,1,4,2,99,-,653,2021,16/06/2010,"(14.711, 19.844, 28.006)",965,57,26,899
1,TopM_G2IQQ8,1,4,1,1,17,134,2021,25/06/2010,"(-4.251, 7.244, 53.334)",350,34,94,356
1,TopM_A5W059,1,4,1,1,17,462,2021,25/06/2010,"(17.318, 0.442, 98.001)",350,34,94,356
1,TopM_Q88JX9,1,4,1,3,17,121,2021,25/06/2010,"(-2.972, 15.355, 69.897)",350,34,174,607
1,TopM_Q92445,1,4,1,1,17,447,2021,16/07/2010,"(20.858, 3.518, 14.236)",4771,34,94,356
1,TopM_P49726,1,4,1,1,19,579,2021,16/07/2010,"(56.35, -71.287, -32.711)",1343,34,94,641
1,TopM_Q8PS70,1,4,1,1,31,733,2021,11/08/2010,"(54.952, 53.244, 109.702)",4643,34,94,1705
1,TopM_Q469A3,1,4,1,1,31,714,2021,11/08/2010,"(43.647, 53.164, 114.583)",4643,34,94,1705
1,TopM_Q8TMG9,1,4,1,1,31,738,2021,11/08/2010,"(63.642, 57.968, 100.585)",4643,34,94,1705
1,TopM_Q9KQI0,1,4,1,3,38,609,2021,26/08/2010,"(1.627, 16.942, -20.439)",5169,34,174,2706
1,TopM_Q56693,1,4,1,3,38,624,2021,26/08/2010,"(-11.847, -11.034, -12.976)",5169,34,174,2706
1,TopM_Q2A4C8,1,4,1,1,11,419,2021,14/09/2010,"(18.772, 96.108, -17.685)",3339,34,94,800
1,TopM_Q14GK9,1,4,1,1,11,412,2021,14/09/2010,"(25.397, 112.891, -15.177)",3339,34,94,800
1,TopM_A0Q7L4,1,4,1,1,11,412,2021,14/09/2010,"(15.19, 100.303, -13.662)",3339,34,94,800
1,TopM_Q89QX6,1,4,3,1,7,478,2021,16/09/2010,"(84.506, -115.111, -78.305)",4415,53,212,768
1,TopM_Q28811,1,4,1,99,3,623,2021,24/09/2010,"(19.636, 23.476, 107.831)",4593,34,5,1372
1,TopM_Q72EC8,1,4,99,1,3,517,2021,28/10/2010,"(3.598, 30.621, 15.059)",3163,33,221,896
1,TopM_B2A7A5,1,4,2,3,3,395,2021,01/11/2010,"(22.735, 52.002, 83.273)",489,57,181,2108
1,TopM_Q05592,1,4,99,1,3,292,2021,04/11/2010,"(0.366, -71.718, 14.264)",3163,33,221,896
1,TopM_O29537,1,4,99,1,3,133,2021,04/11/2010,"(0.414, -1.065, -28.863)",1073,33,221,896
1,TopM_Q72CB8,1,4,99,1,3,437,2021,04/11/2010,"(-7.078, 37.149, 11.309)",3163,33,221,896
1,TopM_Q3JKG8,1,4,2,1,33,162,2021,22/12/2010,"(29.732, 71.576, -4.993)",3566,57,267,2900
1,TopM_A3P7N7,1,4,2,1,33,145,2021,22/12/2010,"(28.61, 71.967, -4.266)",3566,57,267,2900
1,TopM_B2JQE2,1,4,2,1,33,142,2021,22/12/2010,"(28.729, 74.428, -5.049)",3566,57,267,2900
1,TopM_B2UYK8,1,4,2,3,4,603,2021,13/01/2011,"(-9.165, -16.252, 18.135)",361,57,181,1795
1,TopM_Q1IPF0,1,4,2,3,4,596,2021,13/01/2011,"(-8.369, -18.942, 24.623)",361,57,181,1795
1,TopM_A1YPR2,1,4,2,3,152,646,2021,13/01/2011,"(10.807, 47.969, 41.869)",265,57,181,137
1,TopM_A6M255,1,4,2,3,4,609,2021,13/01/2011,"(-4.771, -26.404, -4.168)",361,57,181,1795
1,TopM_Q08VU0,1,4,2,3,155,594,2021,13/01/2011,"(22.77, -17.286, 5.198)",265,57,181,851
1,TopM_P0CL20,1,4,1,3,16,548,2021,21/01/2011,"(19.6, -35.282, -16.048)",1735,34,174,1390
1,TopM_Q18CP5,1,4,1,1,83,789,2021,08/02/2011,"(15.078, 134.828, 37.158)",3533,34,94,1561
1,TopM_C9XIS5,1,4,1,1,83,785,2021,08/02/2011,"(19.81, 135.664, 31.791)",3533,34,94,1561
1,TopM_Q8SSM8,1,4,1,2,13,602,2021,17/02/2011,"(-24.395, 15.787, 5.659)",4629,34,241,3003
1,TopM_Q38HX4,1,4,1,1,83,779,2021,23/02/2011,"(29.486, 125.969, 33.118)",3533,34,94,1561
1,TopM_P46513,1,4,2,1,1,670,2021,02/03/2011,"(-12.111, 10.518, -11.262)",2530,57,267,46
1,TopM_P97051,1,4,2,1,84,783,2021,04/03/2011,"(18.203, -36.702, -20.179)",2003,57,267,950
1,TopM_Q51791,1,4,1,3,27,413,2021,22/03/2011,"(112.38, 64.253, 0.664)",3724,34,174,1149
1,TopM_Q51519,1,4,1,3,27,394,2021,22/03/2011,"(10.312, 92.612, 29.585)",3724,34,174,1149
1,TopM_Q1LIV4,1,4,1,1,23,432,2021,23/03/2011,"(36.517, 29.923, 22.251)",3952,34,94,1034
1,TopM_Q5P5M2,1,4,1,1,23,435,2021,23/03/2011,"(40.204, 29.746, 24.009)",3952,34,94,1034
1,TopM_Q51507,1,4,2,99,21,524,2021,05/04/2011,"(12.074, -13.088, -0.504)",3719,57,26,1726
1,TopM_Q9WYR4,1,4,2,2,22,398,2021,24/06/2011,"(23.558, 30.195, 81.309)",475,57,102,645
1,TopM_B1L969,1,4,2,2,22,679,2021,24/06/2011,"(25.793, 33.31, 64.65)",475,57,102,645
1,TopM_P20507,1,4,2,1,1,541,2021,29/06/2011,"(-10.93, 70.654, 4.153)",1987,57,267,46
1,TopM_P24258,1,4,2,1,1,540,2021,29/06/2011,"(-12.641, 72.783, -0.019)",1987,57,267,46
1,TopM_Q02QJ1,1,4,3,1,18,715,2021,07/07/2011,"(-4.157, -1.531, 21.045)",579,53,212,3024
1,TopM_Q75TH5,1,4,3,1,18,719,2021,07/07/2011,"(29.496, 11.907, 2.409)",579,53,212,3024
1,TopM_B7V2Y0,1,4,3,1,18,713,2021,07/07/2011,"(35.049, 3.293, 17.015)",579,53,212,3024
1,TopM_D4GP40,1,4,2,1,82,528,2021,26/07/2011,"(-34.249, 16.843, 38.337)",708,57,267,2926
1,TopM_Q5FJB3,1,4,1,1,23,456,2021,16/08/2011,"(13.595, -6.491, 12.539)",4211,34,94,1034
1,TopM_Q74J28,1,4,1,1,23,436,2021,16/08/2011,"(73.478, -20.485, -4.43)",4211,34,94,1034
1,TopM_Q043A6,1,4,1,1,23,467,2021,16/08/2011,"(45.337, -10.341, 17.912)",4211,34,94,1034
1,TopM_P94111,1,4,3,3,2,649,2021,23/08/2011,"(127.806, 52.895, -17.558)",2975,53,25,340
1,TopM_Q5RAT4,1,4,2,1,68,668,2021,30/09/2011,"(62.292, 40.921, -8.216)",4582,57,267,1877
1,TopM_Q6INX4,1,4,2,1,68,675,2021,30/09/2011,"(79.164, 34.726, -30.771)",4582,57,267,1877
1,TopM_Q2KIA9,1,4,2,1,68,667,2021,30/09/2011,"(59.507, 34.428, 1.216)",4582,57,267,1877
1,TopM_P84193,1,4,2,1,110,677,2021,14/11/2011,"(14.633, 40.314, 62.446)",2919,57,267,2365
1,TopM_Q9SB00,1,4,1,99,3,623,2021,14/11/2011,"(-4.614, 11.076, 9.157)",4593,34,5,1372
1,TopM_P34205,1,4,1,99,3,647,2021,14/11/2011,"(10.04, 8.002, 10.829)",4593,34,5,1372
1,TopM_Q9RDE9,1,4,2,1,40,637,2021,05/01/2012,"(80.44, 56.979, -11.207)",5275,57,267,940
1,TopM_A9CH39,1,4,1,99,13,660,2021,01/02/2012,"(15.947, 2.693, 93.058)",432,34,5,2533
1,TopM_Q0VCA1,1,4,1,1,15,533,2021,27/02/2012,"(-8.582, 9.815, 29.947)",218,34,94,325
1,TopM_A0PA85,1,4,1,1,15,532,2021,27/02/2012,"(-13.314, 24.796, 26.152)",218,34,94,325
1,TopM_P14748,1,4,1,1,15,535,2021,27/02/2012,"(-12.65, 17.806, 31.168)",218,34,94,325
1,TopM_P81893,1,4,1,1,107,444,2021,27/02/2012,"(-32.868, 107.814, 35.407)",2893,34,94,1222
1,TopM_O16228,1,4,2,1,130,393,2021,02/03/2012,"(20.807, -28.529, 10.186)",1001,57,267,2653
1,TopM_Q3IZ78,1,4,2,1,148,589,2021,09/03/2012,"(9.19, -32.678, 120.129)",3562,57,267,3032
1,TopM_A9WC34,1,4,2,1,148,579,2021,09/03/2012,"(7.768, -31.541, 124.897)",3562,57,267,3032
1,TopM_Q8EL21,1,4,2,1,8,701,2021,22/03/2012,"(34.552, 1.212, 22.923)",4471,57,267,466
1,TopM_Q92WB5,1,4,2,1,8,720,2021,22/03/2012,"(42.103, 2.718, 22.528)",4471,57,267,466
1,TopM_Q8UAW0,1,4,2,1,8,691,2021,22/03/2012,"(32.835, -5.734, 25.5)",4471,57,267,466
1,TopM_P48246,1,4,2,1,75,620,2021,22/04/2012,"(35.66, 30.027, 11.689)",1592,57,267,531
1,TopM_Q9L6Q3,1,4,2,1,75,649,2021,22/04/2012,"(38.791, 20.818, 9.746)",1592,57,267,531
1,TopM_O24924,1,4,2,3,1,626,2021,10/05/2012,"(43.131, 24.251, -2.686)",1016,57,181,2585
1,TopM_P29363,1,4,2,3,1,629,2021,10/05/2012,"(21.738, 46.924, -2.723)",1457,57,181,2585
1,TopM_P37956,1,4,1,99,14,599,2021,06/06/2012,"(14.804, 50.03, -56.814)",4888,34,5,1223
1,TopM_C9RZ55,1,4,1,99,14,621,2021,06/06/2012,"(3.502, 14.073, -71.655)",4888,34,5,1223
1,TopM_Q97L63,1,4,1,99,14,660,2021,06/06/2012,"(-7.23, 19.059, -53.263)",4888,34,5,1223
1,TopM_Q89YR9,1,4,2,2,8,569,2021,20/06/2012,"(51.443, 65.241, 10.365)",664,57,102,2285
1,TopM_D0CY60,1,4,4,1,3,700,2021,12/07/2012,"(88.277, 52.007, 49.148)",676,0,124,2947
1,TopM_P42238,1,4,2,1,40,710,2021,23/07/2012,"(53.4, -1.831, 43.31)",5275,57,267,940
1,TopM_Q39980,1,4,2,3,21,629,2021,26/07/2012,"(-27.561, 4.962, 20.756)",3542,57,181,2292
1,TopM_Q39979,1,4,2,3,21,619,2021,26/07/2012,"(-21.226, -1.876, 1.914)",3542,57,181,2292
1,TopM_P93243,1,4,1,2,46,514,2021,08/08/2012,"(66.276, 36.782, 35.792)",5266,34,241,1519
1,TopM_P74130,1,4,1,3,27,575,2021,24/08/2012,"(-0.929, 61.374, 39.244)",2809,34,174,1149
1,TopM_P42206,1,4,2,1,40,711,2021,05/09/2012,"(53.77, -9.254, 48.968)",5275,57,267,940
1,TopM_P55351,1,4,2,3,156,490,2021,01/10/2012,"(53.246, 71.842, 41.555)",2685,57,181,308
1,TopM_Q5NP67,1,4,2,3,156,473,2021,01/10/2012,"(28.024, 67.75, 40.863)",2685,57,181,308
1,TopM_P07346,1,4,3,1,1,454,2021,08/10/2012,"(100.619, 86.44, 167.085)",5504,53,212,714
